,Workday,Time per Task,Defect Rate
326,0.239992220519,0.036090318386,0.0555085060196
327,0.283226608423,0.0517715893616,0.0452519277416
328,0.397344843915,0.0635077059798,0.0582462873217
329,0.2843942539,0.0493316833013,0.0469482585102
330,0.315802573999,0.0554823057178,0.0526066920628
331,0.219085328938,0.0453592380049,0.0380886393862
332,0.400550057649,0.0403852550773,0.0742940185059
333,0.376044285116,0.0548740587795,0.0547514416564
334,0.322998346403,0.0501123701724,0.0507412485656
335,0.318990904189,0.052990536483,0.0525238744528
336,0.275136964031,0.0306900937977,0.0654475125309
337,0.225823059374,0.0413106933852,0.037891309791
338,0.300081249558,0.0597859238794,0.0453887817262
339,0.370655944869,0.0627200899467,0.0548061075992
340,0.303904885199,0.0430774832273,0.0515892257491
341,0.340809315404,0.0437051374445,0.0601866560362
342,0.28584848322,0.0602333793877,0.0383844809119
343,0.277941431203,0.0547708502797,0.0398040159298
344,0.341384521451,0.0441900763849,0.064535839631
345,0.31034194947,0.043032530291,0.0585814786309
346,0.278688544728,0.045406958175,0.0449608988887
347,0.300476067461,0.0544027009645,0.0428413777914
348,0.30096412158,0.0286707507525,0.072402390651
349,0.316106950105,0.0567855032206,0.0482629160435
350,0.355997545234,0.0559059323817,0.051217016769
351,0.329958423779,0.0346476289938,0.0688020608062
352,0.218490722297,0.0532136740039,0.034376662341
353,0.302558333121,0.0541120359489,0.0442313413132
354,0.283564727163,0.0478173009796,0.0538399444124
355,0.238500637571,0.0514609111669,0.0373542734974
356,0.247269661002,0.055527119669,0.0385921810391
357,0.26069869009,0.0413938554203,0.0486265962923
358,0.289457625091,0.0524557543514,0.0468069748225
359,0.303429543564,0.0427274966826,0.0544684339678
360,0.287587896721,0.0745595012779,0.0399430403308
361,0.367314740452,0.044965330781,0.0609479578674
362,0.306617683487,0.0435152191236,0.056187044396
363,0.378694562217,0.0383623842267,0.0696261524459
364,0.289860897319,0.0482178185283,0.0522095198273
365,0.33338271081,0.0473585692423,0.055901789511
366,0.282620670589,0.0435263724074,0.0455867396452
367,0.228046111563,0.0471528815337,0.0388441862358
368,0.275811920413,0.0539621379887,0.047198504404
369,0.295080115912,0.0375429120729,0.0590401726451
370,0.311458412219,0.0529363029226,0.0513107159666
371,0.250549395065,0.0579721066312,0.0357457826719
372,0.301696828989,0.0616141937499,0.0420954199073
373,0.279298866894,0.0462349518395,0.047147486099
374,0.210536041288,0.0403358434265,0.035746044775
375,0.280551573203,0.0371213122175,0.0539886430662
376,0.315394185935,0.0496963869565,0.051448253389
377,0.256322635113,0.0413860806188,0.0479921142188
378,0.360523496314,0.0521297523568,0.056689666223
379,0.347736030179,0.0260707976392,0.0862170673395
380,0.283888859579,0.0494795380344,0.0461908830879
381,0.363552544275,0.0449171810221,0.0573094624648
382,0.2632087004,0.0530430209113,0.0370982509562
383,0.313400876189,0.049038780926,0.0514236364344
384,0.375625115705,0.0488415943357,0.0641178561207
385,0.283883375579,0.0528073030652,0.0419816332841
386,0.337619668586,0.0457840438784,0.0525147339465
387,0.29659166131,0.0527671301622,0.045121241885
388,0.206031606942,0.0426487963736,0.0371717791099
389,0.301754514458,0.0300453161722,0.0688397276869
390,0.201365790268,0.0490048679265,0.0342758316659
391,0.278974241031,0.0708922432012,0.0347340463764
392,0.294369312632,0.0309758744604,0.0639516559378
393,0.340917252982,0.0540130933724,0.049896421902
394,0.293868963205,0.0484873736352,0.0463470643347
395,0.263214534854,0.0476870275691,0.047283730915
396,0.344312168587,0.0674376464503,0.0498473967037
397,0.367363454228,0.0411952007616,0.0606497591267
398,0.159148691891,0.0438231470531,0.0271644033431
399,0.257778246555,0.057484253893,0.0388866840494
400,0.242055217799,0.0524367661245,0.0397750699482
401,0.305255631913,0.0440889343135,0.0532931913056
402,0.341668919839,0.0500846168369,0.055453217477
403,0.345613879523,0.063531535734,0.0479823868085
404,0.276740130567,0.0569947597102,0.0446220430679
405,0.323289399864,0.047781836065,0.0513039495889
406,0.308730237327,0.050839274242,0.0465795422664
407,0.289633785518,0.0513807541868,0.046960305064
408,0.235067375386,0.0524998293434,0.0375217586476
409,0.375969479487,0.0544082111617,0.0621920594959
410,0.253730764475,0.0581750747659,0.0345421891205
411,0.292408839256,0.0425917842262,0.0524376110882
412,0.310155992892,0.0343111820159,0.0628114609421
413,0.428231336733,0.0556525168749,0.069661304859
414,0.327303560181,0.0555136642535,0.0515654673929
415,0.249707370161,0.0564536136366,0.0355029022319
416,0.315682336532,0.0463042254883,0.0542930919999
417,0.282852845069,0.0439675981235,0.0559293859555
418,0.314064865154,0.0514170692674,0.0474130265455
419,0.257452032488,0.0409228295765,0.0453223196086
420,0.237396964153,0.0691062746561,0.031440061233
421,0.406538571471,0.0473907982116,0.070544993303
422,0.223993298522,0.0261828682364,0.0682161365112
423,0.252460415133,0.073503586566,0.0321842248623
424,0.271496047058,0.0498692782827,0.0484124901634
425,0.268841042378,0.0228287891154,0.0853241410336
426,0.370147803908,0.0412635928269,0.0695215202251
427,0.403889518895,0.0404865914511,0.0755057617255
428,0.341308584032,0.0654286776384,0.0503050195097
429,0.315438301903,0.0623710788906,0.039644503791
430,0.355166222687,0.0498522061832,0.0571791392376
431,0.309372926691,0.0409141098065,0.0529713447223
432,0.340771538675,0.0347359688556,0.0699324712862
433,0.255913638131,0.0638426310412,0.0380564380114
434,0.304134811529,0.0497462030817,0.0519158242135
435,0.279447715239,0.0588001852572,0.0427155625203
436,0.308529016019,0.0594333608891,0.0485637938623
437,0.281803995859,0.0570624097583,0.0468257578117
438,0.289140368116,0.0400470438319,0.0557954652901
439,0.343612684956,0.058673668281,0.0482155806323
440,0.317156025168,0.0409415447718,0.053587788721
441,0.327602562146,0.0527978712636,0.0527214920327
442,0.298956415189,0.0454644491665,0.0521317249081
443,0.317655668006,0.0660981126095,0.0410968085355
444,0.330789110293,0.0452867505732,0.0557255846391
445,0.237950653925,0.052190117237,0.0357852754971
446,0.321791804988,0.0344909845926,0.0694529123585
447,0.324914717388,0.040792371416,0.0589376278497
448,0.229887840437,0.0618626956805,0.0367296616011
449,0.327569129812,0.0470041978006,0.0507811842618
450,0.249160583211,0.0667525187917,0.037147899634
451,0.281978352488,0.0497011920128,0.0445459978922
452,0.264074314518,0.0568424429001,0.0440651673365
453,0.231254832318,0.0640491970443,0.0321136269372
454,0.283475671466,0.0396745207527,0.0468068513094
455,0.289851063119,0.049350020013,0.0507004259044
456,0.192797540851,0.0420883579378,0.0406628819852
457,0.305399126778,0.0365845576793,0.0573114209401
458,0.296112613813,0.0527730989533,0.0455962120369
459,0.335891260924,0.0356816730814,0.0647998070507
460,0.287271424346,0.0591186557479,0.042487472166
461,0.273619758615,0.0600900450441,0.0410606137564
462,0.220010047417,0.0411800618741,0.0430365855796
463,0.37011639404,0.0706391962815,0.0581517677737
464,0.32511902998,0.0553079669652,0.0496704751652
465,0.300231818774,0.0478952695938,0.0481205811986
466,0.287991841028,0.0531420753959,0.0417289843586
467,0.230739445283,0.0571892211743,0.0392666126445
468,0.374949261172,0.036247448715,0.0740782149235
469,0.265851897004,0.0240430849438,0.0756640032528
470,0.351575637789,0.0519292587451,0.0543986163219
471,0.280827849046,0.0537854944887,0.0452475989296
472,0.396578445982,0.0700475576351,0.064368634332
473,0.273582772489,0.0280178618946,0.0695649092027
474,0.342771639204,0.0393913424706,0.0617097980076
475,0.141867838523,0.0505527603631,0.0226151717731
476,0.316742346501,0.0468690780568,0.0461182751815
477,0.274698307306,0.0522752794352,0.0389964874457
478,0.229771522537,0.0453116606401,0.0375528843293
479,0.340025838931,0.0521594498088,0.0524132574531
480,0.284020372577,0.0523452424646,0.0407642389389
481,0.335603615763,0.0527340500928,0.0533230536036
482,0.207738434901,0.048549495452,0.0352735639222
483,0.3365514316,0.0587304193962,0.0550803180769
484,0.299575925081,0.064668930792,0.0463692285071
485,0.380744704296,0.0439024439292,0.0646788821247
486,0.26873841936,0.0508968385119,0.0408403601224
487,0.263841749531,0.0640002099862,0.039689970419
488,0.300865921556,0.0380267747712,0.0563387404891
489,0.229683008614,0.0586720913849,0.034656273675
490,0.306791943215,0.0624143114458,0.0441887319777
491,0.276999346716,0.0468730528214,0.0441950793006
492,0.259945334548,0.0347679589499,0.0597878765179
493,0.301949203765,0.0522154806668,0.0502006577796
494,0.303938081289,0.0609976056028,0.0508075835983
495,0.221996818934,0.0341507668352,0.0508598088341
496,0.39525259042,0.0553499012216,0.0627209034948
497,0.304299799024,0.0550574687863,0.0487892259481
498,0.337319170132,0.0417489444668,0.0594322203783
499,0.260500545244,0.0570096187959,0.0394111729987
500,0.385431141311,0.0612702373367,0.0599380501275
501,0.293367233219,0.0565031750997,0.0406830461996
502,0.275532820933,0.0459030891304,0.0501580134196
503,0.311780386389,0.054116405185,0.0492923525874
504,0.21613296747,0.0607332150346,0.0399274240777
505,0.301671884809,0.0319246488362,0.0688077894595
506,0.250204753274,0.062517330009,0.0386290967644
507,0.280714061393,0.0685581282074,0.0353536567381
508,0.30113475956,0.0472387715688,0.0494407192154
509,0.336332305606,0.0545004920344,0.0512740627872
510,0.261424186675,0.0411580070898,0.0455980044505
511,0.277404215961,0.0401613359202,0.0457889496707
512,0.201441031497,0.0434038382601,0.0397416744728
513,0.419799455991,0.0516067609276,0.0695810156456
514,0.241551761431,0.0577714338039,0.0378035873954
515,0.368861638739,0.0484637978388,0.0588161884272
516,0.275730149853,0.049997581274,0.0457404364629
517,0.418926253429,0.0410879065234,0.0742503368526
518,0.3061002537,0.0379300682336,0.0614113208675
519,0.320118274884,0.0399425869061,0.0545224586079
520,0.333307501933,0.0530065563847,0.0539182651295
521,0.302860074067,0.0613262060081,0.0442118429521
522,0.362898149039,0.0549926009022,0.057016993282
523,0.28705497707,0.0424749354689,0.0579543728505
524,0.315649392903,0.0545382539523,0.0497560462801
525,0.266770204679,0.0416780769639,0.0462043973674
526,0.36115756706,0.038064983177,0.0707480046165
527,0.290802429409,0.0485361930108,0.0516588324112
528,0.205255044091,0.0373021598505,0.0480596143662
529,0.321810383122,0.0586129620481,0.0458240162862
530,0.313452859379,0.042731244094,0.0545417740115
531,0.283724815739,0.0548381059049,0.0444013028277
532,0.349211930711,0.0534806142838,0.0480354517167
533,0.29692589402,0.0379494322825,0.0608100522535
534,0.3955490978,0.0597214474409,0.0628764044684
535,0.306802077616,0.0445425527078,0.0577215792248
536,0.294575523953,0.0545872070147,0.0479185004679
537,0.294279796603,0.0523115453773,0.0488605430917
538,0.27684143017,0.0655901705413,0.0416554735187
539,0.22856204664,0.0321489356232,0.0521877273631
540,0.212970616803,0.0452970587554,0.0337260434118
541,0.326744038599,0.0545795309102,0.0533742848234
542,0.313979799142,0.0515924603942,0.0515558649623
543,0.324721262909,0.0424822547406,0.0587511859582
544,0.346859309022,0.0396524692024,0.0665740656532
545,0.324458361309,0.055978214121,0.055459348426
546,0.347741722014,0.044461318146,0.0594200799572
547,0.308151224865,0.0570348096971,0.0482785470297
548,0.322361412073,0.0384149128582,0.059443906445
549,0.312853617974,0.0488508944404,0.0504509986521
550,0.314133765469,0.0403020126269,0.0599515147822
551,0.365831734612,0.04302480387,0.0632238492655
552,0.385471746389,0.0484795133982,0.0636996438735
553,0.302778491013,0.0507078723177,0.0500398805922
554,0.315096719192,0.0482513383926,0.0585160327417
555,0.277593504032,0.0435134244465,0.0457004226303
556,0.234454182909,0.0547330376633,0.037701182003
557,0.36092496323,0.0662474443598,0.0552807048652
558,0.219449236195,0.0540151542785,0.0387771184501
559,0.348713012322,0.0580679170155,0.0526905647468
560,0.275037113389,0.0263074288681,0.0760979888634
561,0.309169315198,0.0502128930732,0.0489237879807
562,0.269415422436,0.054904308708,0.0475371762872
563,0.321572259153,0.0536658480286,0.0499949998813
